id,name,club,joined,year
111376,Massimo Bruno,23826,1404165600,2016
118161,Marius Müller,23826,1467324000,2016
124410,Rani Khedira,23826,1404165600,2016
146096,Federico Palacios,23826,1389308400,2016
149516,Atınç Nukan,23826,1435788000,2016
157635,Yussuf Poulsen,23826,1372888800,2016
160968,Benno Schmitz,23826,1467324000,2016
170527,Timo Werner,23826,1467324000,2016
178459,Davie Selke,23826,1435701600,2016
196822,Ken Gipson,23826,1435701600,2016
215599,Lukas Klostermann,23826,1408658400,2016
302215,Naby Keïta,23826,1467324000,2016
341317,Oliver Burke,23826,1472421600,2016
344695,Dayot Upamecano,23826,1484262000,2016
364258,Bernardo,23826,1472335200,2016
58489,Kyriakos Papadopoulos,23826,1472594400,2016
59800,Benjamin Bellot,23826,1246399200,2016
199268,Zsolt Kalmár,23826,1406498400,2016
237113,John-Patrick Strauß,23826,1404165600,2016
288348,Dominik Franke,23826,False,2016
293063,Kamil Wojtkowski,23826,False,2016
332,Benjamin Köhler,89,1372629600,2016
1094,Emanuel Pogatetz,89,1451948400,2016
17029,Michael Gspurning,89,1470175200,2016
18533,Michael Parensen,89,1233270000,2016
31652,Fabian Schönheim,89,1372629600,2016
31910,Felix Kroos,89,1467324000,2016
35493,Stephan Fürstner,89,1435701600,2016
37788,Philipp Hosiner,89,1467324000,2016
39240,Dennis Daube,89,1435701600,2016
40116,Benjamin Kessel,89,1435701600,2016
60957,Sebastian Polter,89,1484002800,2016
63384,Adrian Nikci,89,1435701600,2016
68884,Damir Kreilach,89,1372629600,2016
75921,Christopher Trimmel,89,1404165600,2016
86916,Toni Leistner,89,1404165600,2016
92120,Roberto Puncec,89,1372629600,2016
93827,Steven Skrzybski,89,1309471200,2016
109793,Raffael Korte,89,1435701600,2016
116900,Simon Hedlund,89,1472421600,2016
120301,Maximilian Thiel,89,1435701600,2016
150080,Daniel Mesenhöler,89,1467324000,2016
196147,Kenny Prince Redondo,89,1435701600,2016
203076,Eroll Zejnullahu,89,1372629600,2016
203411,Jakob Busk,89,1452812400,2016
275081,Steve Kroll,89,1404165600,2016
288666,Lukas Lämmel,89,1467324000,2016
303308,Cihan Kahraman,89,False,2016
331779,Kristian Pedersen,89,1467324000,2016
358883,Nils Stettin,89,1435701600,2016
8639,Sören Brandy,89,1372629600,2016
77951,Christopher Quiring,89,1277935200,2016
123397,Collin Quaner,89,1435701600,2016
159844,Christopher Lenz,89,1467324000,2016
2154,Patric Klandt,60,1435701600,2016
10885,Karim Guédé,60,1326841200,2016
29865,Julian Schuster,60,1214863200,2016
30942,Mike Frantz,60,1404165600,2016
31570,Georg Niedermeier,60,1472508000,2016
38266,Marc Torrejón,60,1409090400,2016
42936,Nils Petersen,60,1435701600,2016
45683,Manuel Gulde,60,1467324000,2016
55099,Nicolas Höfler,60,1277935200,2016
66005,Amir Abrashi,60,1435701600,2016
74295,Aleksandar Ignjovski,60,1467324000,2016
78339,Rafal Gikiewicz,60,1470348000,2016
93604,Lukas Kübler,60,1435701600,2016
93698,Amir Falahen,60,1435701600,2016
93707,Christian Günter,60,1341093600,2016
93763,Alexander Schwolow,60,1325372400,2016
107574,Jonas Meffert,60,1467410400,2016
124507,Fabian Menig,60,1435701600,2016
124517,Sebastian Kerk,60,1372629600,2016
136181,Havard Nielsen,60,1451602800,2016
143891,Maximilian Philipp,60,1404165600,2016
152733,Onur Bulut,60,1467324000,2016
160938,Marc Oliver Kempf,60,1405375200,2016
177779,Janik Haberer,60,1467324000,2016
185077,Vincenzo Grifo,60,1435701600,2016
190269,Caleb Stanko,60,1404165600,2016
192169,Jonas Föhrenbach,60,1435701600,2016
193033,Tim Kleindienst,60,1435701600,2016
218011,Florian Kath,60,1435701600,2016
229176,Fabian Schleusener,60,1451602800,2016
280387,Vincent Sierro,60,1485817200,2016
320141,Çağlar Söyüncü,60,1467324000,2016
152963,Florian Niederlechner,60,1454194800,2016
168741,Lucas Hufnagel,60,1435701600,2016
190831,Mats Møller Dæhli,60,1420066800,2016
195246,Pascal Stenzel,60,1454022000,2016
3256,Roberto Hilbert,15,1373580000,2016
6237,Stefan Kießling,15,1151704800,2016
16498,Ramazan Özcan,15,1467324000,2016
30059,Lars Bender,15,1250546400,2016
34787,Julian Baumgartlinger,15,1467324000,2016
43512,Ömer Toprak,15,1309471200,2016
50935,Chicharito,15,1440972000,2016
53418,Kevin Kampl,15,1440712800,2016
58489,Kyriakos Papadopoulos,15,1435701600,2016
59032,Aleksandar Dragovic,15,1471903200,2016
61087,Karim Bellarabi,15,1309471200,2016
66058,Admir Mehmedi,15,1435701600,2016
72476,Bernd Leno,15,1325372400,2016
82009,Kevin Volland,15,1467324000,2016
85543,Niklas Lomb,15,1341093600,2016
85906,Danny da Costa,15,1467324000,2016
89701,Charles Aránguiz,15,1439416800,2016
126414,Hakan Çalhanoğlu,15,1404424800,2016
149265,Paterson Chato,15,1435701600,2016
157373,Vladlen Yurchenko,15,1404165600,2016
170514,Marc Brasnic,15,1435701600,2016
173491,Joel Pohjanpalo,15,1404165600,2016
175792,André Ramalho,15,1435701600,2016
182752,Marlon Frey,15,1435701600,2016
187492,Julian Brandt,15,1388530800,2016
196357,Jonathan Tah,15,1436997600,2016
202591,Benjamin Henrichs,15,1435701600,2016
202659,Andrejs Ciganiks,15,1467324000,2016
206386,Tin Jedvaj,15,1421708400,2016
227078,Lukas Boeder,15,1435701600,2016
228433,Wendell,15,1404165600,2016
237444,Robin Becker,15,1435701600,2016
252088,Patrik Dzalto,15,1467324000,2016
261406,Seung-woo Ryu,15,1407967200,2016
267330,Joel Abu Hanna,15,1467324000,2016
309400,Kai Havertz,15,1467324000,2016
387626,Leon Bailey,15,1485817200,2016
51972,Robbie Kruse,15,1372629600,2016
327542,Atakan Akkaynak,15,False,2016
1565,Alexander Meier,24,1120168800,2016
16520,Marco Russ,24,1372629600,2016
39259,Makoto Hasebe,24,1404165600,2016
41541,Danny Blum,24,1467324000,2016
48015,Lukas Hradecky,24,1438898400,2016
48164,Slobodan Medojevic,24,1409436000,2016
49723,Timothy Chandler,24,1404165600,2016
53437,Bastian Oczipka,24,1341093600,2016
58178,David Abraham,24,1435788000,2016
59082,Heinz Lindner,24,1435701600,2016
60761,Taleb Tawatha,24,1467669600,2016
67685,Marco Fabián,24,1451602800,2016
109256,Haris Seferovic,24,1406844000,2016
142031,Omar Mascarell,24,1467756000,2016
160943,Marc Stendera,24,1341093600,2016
170522,Yanni Regäsel,24,1454281200,2016
171209,Branimir Hrgota,24,1467324000,2016
193900,Marius Wolf,24,1485817200,2016
207578,Max Besuschkow,24,1483398000,2016
215864,Mijat Gacinovic,24,1439330400,2016
234625,Andersson Ordóñez,24,1483225200,2016
283474,Leon Bätge,24,1467324000,2016
315332,Aymen Barkok,24,1476914400,2016
315437,Furkan Zorba,24,1471471200,2016
328791,Miguel Blanco-Lopez,24,False,2016
18331,Szabolcs Huszti,24,1451602800,2016
91915,Luc Castaignos,24,1435701600,2016
157490,Michael Hector,24,1471125600,2016
184381,Shani Tarashaj,24,1472594400,2016
187587,Ante Rebic,24,1467669600,2016
188862,Guillermo Varela,24,1469224800,2016
251896,Jesús Vallejo,24,1468274400,2016
261943,Enis Bunjaki,24,1435701600,2016
379960,Noel Knothe,24,False,2016
482163,Deji Beyreuther,24,False,2016
1667,Diego Benaglio,82,1200956400,2016
6288,Mario Gómez,82,1471384800,2016
10471,Luiz Gustavo,82,1376604000,2016
13979,Ashkan Dejagah,82,1485730800,2016
29835,Jakub Blaszczykowski,82,1470002400,2016
32779,Max Grün,82,1372629600,2016
35247,Vieirinha,82,1325545200,2016
38440,Christian Träsch,82,1311544800,2016
49730,Sebastian Jung,82,1404165600,2016
57995,Daniel Didavi,82,1467324000,2016
85352,Yunus Mallı,82,1483570800,2016
86784,Ricardo Rodríguez,82,1326409200,2016
88721,Jeffrey Bruma,82,1467324000,2016
93704,Josuha Guilavogui,82,1467324000,2016
94192,Patrick Drewes,82,1341093600,2016
94201,Robin Knoche,82,1341093600,2016
108880,Koen Casteels,82,1421794800,2016
117674,Maximilian Arnold,82,1325372400,2016
119277,Yannick Gerhardt,82,1467324000,2016
148955,Paul-Georges Ntep,82,1483916400,2016
158049,Hendrik Hansen,82,False,2016
158055,Moritz Sprenger,82,1389567600,2016
183780,Paul Seguin,82,1390777200,2016
189283,Carlos Ascues,82,1437602400,2016
207580,Amara Condé,82,1467324000,2016
207590,Justin Möbius,82,False,2016
216443,Riechedly Bazoer,82,1483225200,2016
227967,Francisco Rodríguez,82,1437429600,2016
231586,Jannes Horn,82,1467324000,2016
237732,Leandro Putaro,82,1456441200,2016
280589,Robin Ziegele,82,False,2016
284346,Phillip Menzel,82,1467324000,2016
289507,Ismail Azzaoui,82,1440885600,2016
401923,Victor Osimhen,82,1483225200,2016
8317,Marcel Schäfer,82,1185228000,2016
38410,Daniel Caligiuri,82,1372629600,2016
53173,Philipp Wollscheid,82,1472594400,2016
56331,Bas Dost,82,1341093600,2016
85148,Julian Draxler,82,1440972000,2016
293169,Josip Brekalo,82,1467324000,2016
296378,Luca Itter,82,False,2016
298976,Borja Mayoral,82,1469138400,2016
353108,Bruno Henrique,82,1454194800,2016
30070,Niko Bungert,39,1214863200,2016
39025,Danny Latza,39,1435701600,2016
43984,Daniel Brosinski,39,1404338400,2016
48870,Jonas Lössl,39,1467324000,2016
50577,Pierre Neurath Bengtsson,39,1420066800,2016
52595,Fabian Frei,39,1435701600,2016
56100,Leon Balogun,39,1435701600,2016
60394,Philipp Klement,39,1452985200,2016
75446,Pablo de Blasis,39,1409436000,2016
82350,Stefan Bell,39,1277935200,2016
88684,Giulio Donati,39,1453676400,2016
119234,Karim Onisiwo,39,1451948400,2016
123189,Mounir Bouziane,39,False,2016
126281,Alexander Hack,39,1448838000,2016
127177,Gaëtan Bussmann,39,1440885600,2016
152241,Besar Halimi,39,1436652000,2016
152963,Florian Niederlechner,39,1435701600,2016
160954,Jannik Huth,39,1435701600,2016
160963,Robin Zentner,39,1404165600,2016
165012,José Rodríguez,39,1467324000,2016
168543,Levin Öztunali,39,1472076000,2016
171167,Jairo Samperio,39,1409263200,2016
182894,Jean-Philippe Gbamin,39,1468360800,2016
185245,Jhon Córdoba,39,1467324000,2016
187499,Aaron Seydel,39,1482274800,2016
190289,Gerrit Holtmann,39,1467324000,2016
196836,Devante Parker,39,1404165600,2016
206542,Robin Quaison,39,1485817200,2016
217593,Todor Nedelev,39,1388530800,2016
230541,Yoshinori Muto,39,1435701600,2016
234375,Emil Berggreen,39,1454194800,2016
261905,Suat Serdar,39,1438898400,2016
282169,Marin Sverko,39,1484607600,2016
284769,Florian Müller,39,False,2016
44675,Bojan Krkic,39,1485644400,2016
44713,Christian Clemens,39,1467324000,2016
85352,Yunus Mallı,39,1309471200,2016
175792,André Ramalho,39,1472594400,2016
196791,Lukas Watkowiak,39,False,2016
1144,Christofer Heimeroth,18,1151704800,2016
7161,Jonas Hofmann,18,1451602800,2016
19305,Oscar Wendt,18,1309471200,2016
19819,Raffael,18,1372629600,2016
31041,Fabian Johnson,18,1404165600,2016
31653,Tobias Sippel,18,1435701600,2016
32711,Patrick Herrmann,18,1262300400,2016
42205,Yann Sommer,18,1404165600,2016
42783,André Hahn,18,1404165600,2016
47285,Ibrahima Traoré,18,1404165600,2016
47587,Tony Jantschke,18,1246399200,2016
48298,Lars Stindl,18,1435701600,2016
57845,Tobias Strobl,18,1467324000,2016
77809,Julian Korb,18,1309471200,2016
82097,Christoph Kramer,18,1467324000,2016
84085,Timothée Kolodziejczak,18,1483484400,2016
85867,Nico Schulz,18,1439848800,2016
99331,Jannik Vestergaard,18,1467324000,2016
102226,Thorgan Hazard,18,1435701600,2016
140579,Josip Drmic,18,1435701600,2016
168678,Marvin Schulz,18,1404165600,2016
191422,Mahmoud Dahoud,18,1372629600,2016
192635,Nico Elvedi,18,1435701600,2016
212723,Djibril Sow,18,1467324000,2016
227974,Ba-Muaka Simakala,18,1467324000,2016
243188,László Bénes,18,1467324000,2016
253574,Tsiy Ndenge,18,1467324000,2016
284270,Moritz Nicolas,18,1467324000,2016
340480,Mamadou Doucouré,18,1467324000,2016
401717,Julio Villalba,18,1483225200,2016
188010,Nils Rütten,18,False,2016
196948,Andreas Christensen,18,1436479200,2016
315256,Mike Feigenspan,18,False,2016
1126,Matthias Lehmann,3,1341093600,2016
5072,Thomas Kessler,3,1167606000,2016
41023,Dominic Maroh,3,1341093600,2016
44713,Christian Clemens,3,1483225200,2016
45668,Konstantin Rausch,3,1467324000,2016
50512,Anthony Modeste,3,1435701600,2016
51176,Marcel Risse,3,1372629600,2016
55510,Marco Höger,3,1467324000,2016
79967,Simon Zoller,3,1404165600,2016
84938,Timo Horn,3,1309471200,2016
91716,Frederik Sörensen,3,1436565600,2016
93844,Leonardo Bittencourt,3,1436824800,2016
103547,Artjoms Rudnevs,3,1467324000,2016
108537,Jonas Hector,3,1341093600,2016
108650,Yuya Osako,3,1404165600,2016
110036,Dominique Heintz,3,1435701600,2016
117469,Pawel Olkowski,3,1404165600,2016
160285,Milos Jojic,3,1436047200,2016
168797,Sven Müller,3,1467324000,2016
189073,Marcel Hartel,3,1467324000,2016
244940,Salih Özcan,3,1467324000,2016
270541,Serhou Guirassy,3,1468965600,2016
282577,Lukas Klünter,3,1467324000,2016
38267,Mergim Mavraj,3,1404165600,2016
40995,Neven Subotic,3,1485385200,2016
63482,Sven Bacher,3,False,2016
104267,Matthias Hamrol,3,False,2016
168063,Filip Mladenovic,3,1451948400,2016
244930,Hikmet Çiftçi,3,False,2016
331575,Birk Risa,3,False,2016
10329,Alexander Stolz,533,1377036000,2016
14533,Pirmin Schwegler,533,1404165600,2016
19548,Eugen Polanski,533,1359068400,2016
39106,Ádám Szalai,533,1404424800,2016
39743,Sandro Wagner,533,1467324000,2016
46580,Andrej Kramaric,533,1467324000,2016
51676,Ermin Bicakcic,533,1404165600,2016
52348,Benjamin Hübner,533,1467324000,2016
55089,Oliver Baumann,533,1404165600,2016
57051,Sebastian Rudy,533,1282600800,2016
67869,Marco Terrazzino,533,1467324000,2016
68033,Steven Zuber,533,1407967200,2016
82863,Lukas Rupp,533,1467324000,2016
84435,Kevin Vogt,533,1467324000,2016
112935,Mark Uth,533,1435788000,2016
125858,Kerem Demirbay,533,1468360800,2016
129674,Jeremy Toljan,533,1372629600,2016
135343,Fabian Schär,533,1435701600,2016
143798,Pavel Kaderabek,533,1435701600,2016
154396,Danilo Soares,533,1479855600,2016
160241,Kevin Akpoguma,533,1372629600,2016
160668,Antonio Colak,533,1435701600,2016
161072,Baris Atik,533,1467324000,2016
166601,Niklas Süle,533,1372629600,2016
185427,Nicolai Rapp,533,1435701600,2016
207592,Philipp Ochs,533,1435701600,2016
227084,Benedikt Gimber,533,1435701600,2016
232454,Nadiem Amiri,533,1406844000,2016
251309,Dennis Geiger,533,1467324000,2016
257814,Gregor Kobel,533,1467324000,2016
292269,In-hyeok Park,533,1435701600,2016
89718,Eduardo Vargas,533,1440367200,2016
223974,Stefan Posch,533,False,2016
532,Claudio Pizarro,86,1441576800,2016
1277,Clemens Fritz,86,1151704800,2016
5017,Niklas Moisander,86,1468015200,2016
12864,Jaroslav Drobny,86,1467324000,2016
23553,Lennart Thy,86,1467324000,2016
31007,Zlatko Junuzovic,86,1327618800,2016
36182,Max Kruse,86,1470088800,2016
36207,Fin Bartels,86,1404165600,2016
39306,Raphael Wolf,86,1341093600,2016
42033,Philipp Bargfrede,86,1246399200,2016
44594,Felix Wiedwald,86,1435701600,2016
50782,Justin Eilers,86,1467324000,2016
60632,Theodor Gebre Selassie,86,1341093600,2016
74996,Izet Hajrovic,86,1404943200,2016
82110,Thanos Petsos,86,1467324000,2016
88680,Luca Caldirola,86,1372716000,2016
90489,Santiago García,86,1404165600,2016
91849,Thomas Delaney,86,1483225200,2016
93309,Sambou Yatabaré,86,1453935600,2016
93758,Lamine Sané,86,1470261600,2016
106270,Florian Kainz,86,1467324000,2016
117476,Levent Ayçiçek,86,1341093600,2016
117478,Marnon Busch,86,1409176800,2016
119169,Aron Jóhannsson,86,1438725600,2016
143121,Melvyn Lorenzen,86,1435701600,2016
152460,Eric Oelschlägel,86,False,2016
159471,Serge Gnabry,86,1472594400,2016
179634,Robert Bauer,86,1471903200,2016
190284,Maximilian Eggestein,86,1435701600,2016
192616,Ulisses Garcia,86,1435701600,2016
195736,Florian Grillitsch,86,1435701600,2016
196813,Michael Zetterer,86,1422313200,2016
201135,Leon Guwara,86,1467324000,2016
202228,Milos Veljkovic,86,1454281200,2016
251303,Johannes Eggestein,86,1467324000,2016
273824,Ousman Manneh,86,False,2016
275249,Niklas Schmidt,86,False,2016
82389,Fallou Diagne,86,1467928800,2016
89542,Janek Sternberg,86,1435701600,2016
139278,Luca Zander,86,1435701600,2016
153628,Lukas Fröde,86,1435701600,2016
18833,Tim Hoogland,80,1435701600,2016
33729,Stefano Celozzi,80,1405288800,2016
39083,Felix Bastians,80,1416178800,2016
40792,Manuel Riemann,80,1435701600,2016
41319,Patrick Fabian,80,1183240800,2016
42086,Timo Perthel,80,1404165600,2016
45760,Marco Stiepermann,80,1467324000,2016
70280,Peniel Mlapa,80,1438898400,2016
85343,Martin Kompalla,80,1467324000,2016
86643,Thomas Eisfeld,80,1440108000,2016
86926,Alexander Merkel,80,1471212000,2016
93837,Tom Weilandt,80,1467324000,2016
93926,Johannes Wurtz,80,1467324000,2016
106872,Kevin Stöger,80,1467324000,2016
111266,Anthony Losilla,80,1404165600,2016
119034,Felix Dornebusch,80,1372629600,2016
120199,Dominik Wydra,80,1467324000,2016
152781,Selim Gündüz,80,1341093600,2016
166281,Nico Rieble,80,1467324000,2016
184133,Russell Canouse,80,1467756000,2016
189691,Jannik Bandowski,80,1472594400,2016
192840,Jan Gyamerah,80,1372629600,2016
251345,Görkem Sağlam,80,1467324000,2016
270171,Vitaly Janelt,80,1483916400,2016
288068,Tim Krafft,80,False,2016
301703,Moise Ngwisani,80,False,2016
312360,Florian Kraft,80,False,2016
324503,Vangelis Pavlidis,80,1467324000,2016
331637,Tom Baack,80,1476828000,2016
331638,Ulrich Bapoh,80,False,2016
334207,Maxim Leitsch,80,False,2016
87444,Arvydas Novikovas,80,1437688800,2016
94559,Nils Quaschner,80,1467756000,2016
248732,Pawel Dawidowicz,80,1470952800,2016
269171,Gökhan Gül,80,1435701600,2016
1791,Halil Altıntop,167,1372629600,2016
1986,Markus Feulner,167,1404165600,2016
3851,Jan-Ingwer Callsen-Bracker,167,1293836400,2016
4018,Daniel Baier,167,1264892400,2016
14977,Christoph Janker,167,1422572400,2016
18021,Paul Verhaegh,167,1277935200,2016
28683,Gojko Kacar,167,1468879200,2016
41323,Andreas Luthe,167,1467324000,2016
50303,Tim Matavz,167,1404424800,2016
51356,Raúl Bobadilla,167,1376517600,2016
54137,Caiuby,167,1405029600,2016
59238,Marwin Hitz,167,1372629600,2016
63022,Jan Moravek,167,1341093600,2016
65781,Daniel Opare,167,1439416800,2016
70285,Jonathan Schmid,167,1472162400,2016
81698,Georg Teigl,167,1467324000,2016
82243,Moritz Leitner,167,1485817200,2016
85789,Martin Hinteregger,167,1472594400,2016
89659,Shawn Parker,167,1404165600,2016
90024,Alfred Finnbogason,167,1467324000,2016
91841,Ja-cheol Koo,167,1440972000,2016
106405,Jeffrey Gouweleeuw,167,1452294000,2016
111275,Philipp Max,167,1438639200,2016
111277,Tim Rieder,167,1404165600,2016
111881,Takashi Usami,167,1467324000,2016
118847,Dominik Kohr,167,1435701600,2016
146163,Raphael Framberger,167,1420066800,2016
148967,Konstantinos Stafylidis,167,1440021600,2016
156676,Ioannis Gelios,167,1309471200,2016
156779,Erik Thommy,167,1390950000,2016
161079,Julian Günther-Schmidt,167,False,2016
164265,Dong-won Ji,167,1420066800,2016
168186,Marco Schuster,167,1404165600,2016
195906,Albian Ajeti,167,1452207600,2016
196231,Marvin Friedrich,167,1467324000,2016
263236,Kevin Danso,167,1489014000,2016
45662,Alexander Esswein,167,1388790000,2016
19112,Christian Gentner,79,1277935200,2016
20276,Florian Klein,79,1404165600,2016
26878,Tobias Werner,79,1470175200,2016
36284,Simon Terodde,79,1467324000,2016
40034,Jens Grahl,79,1467324000,2016
45599,Emiliano Insúa,79,1436565600,2016
49347,Mitchell Langerak,79,1435701600,2016
60790,Toni Sunjic,79,1440626400,2016
79501,Daniel Ginczek,79,1404165600,2016
86848,Matthias Zimmermann,79,1467324000,2016
118196,Jean Zimmer,79,1467324000,2016
120296,Benjamin Uphoff,79,1454281200,2016
129358,Marcin Kaminski,79,1467324000,2016
129513,Alexandru Maxim,79,1359586800,2016
138292,Boris Tashchy,79,1455145200,2016
161204,Julian Green,79,1483225200,2016
182711,Carlos Mané,79,1472594400,2016
187491,Timo Baumgartl,79,1422226800,2016
192637,Anto Grgic,79,1468360800,2016
218299,Jan Kliment,79,1435701600,2016
245744,Takuma Asano,79,1472162400,2016
249952,Berkay Özcan,79,1467324000,2016
262597,Ebenezer Ofori,79,1485817200,2016
272638,Jérôme Onguéné,79,1485817200,2016
293169,Josip Brekalo,79,1485817200,2016
353366,Benjamin Pavard,79,1472508000,2016
451340,Nunoo Sarpei,79,1471816800,2016
44521,Kevin Großkreutz,79,1452034800,2016
79355,Hajime Hosogai,79,1469397600,2016
86204,Stephen Sama,79,1467324000,2016
112617,Philip Heise,79,1435701600,2016
346644,Joel Soñora,79,False,2016
18068,Robert Strauß,2036,1325372400,2016
18684,Marc Schnatterer,2036,1214863200,2016
31599,Norman Theuerkauf,2036,1435701600,2016
38609,Arne Feick,2036,1435701600,2016
43824,Kevin Müller,2036,1435701600,2016
48968,Mathias Wittek,2036,1341093600,2016
49669,Marcel Titsch Rivero,2036,1341093600,2016
57796,Vitus Eicher,2036,1484607600,2016
58996,Kevin Kraus,2036,1404165600,2016
60026,Ronny Philp,2036,1439416800,2016
75295,John Verhoek,2036,1467324000,2016
88430,Timo Beermann,2036,1372629600,2016
94030,Denis Thomalla,2036,1467324000,2016
153555,Sebastian Griesbeck,2036,1372629600,2016
160740,Ben Halloran,2036,1435701600,2016
195745,Martin Rasner,2036,1467324000,2016
286593,Dave Gnaase,2036,1435701600,2016
287920,Tim Skarke,2036,1410040800,2016
313440,Dominik Widemann,2036,1435701600,2016
338879,Kevin Lankford,2036,False,2016
56502,Smail Morabit,2036,1404165600,2016
154147,Hauke Wahl,2036,1483225200,2016
158524,Oliver Schnitzler,2036,1467842400,2016
193033,Tim Kleindienst,2036,1467324000,2016
202925,Bård Finne,2036,1452812400,2016
237444,Robin Becker,2036,1468706400,2016
254284,David Atanga,2036,1467324000,2016
338415,Ibrahim Hajtic,2036,False,2016
1792,Hamit Altıntop,105,1485817200,2016
4691,Peter Niemeyer,105,1438552800,2016
11765,Aytac Sulu,105,1357945200,2016
16726,Markus Steinhöfer,105,1484866800,2016
19736,Dominik Stroh-Engel,105,1372629600,2016
31123,Benjamin Gorka,105,1343772000,2016
31173,Jan Rosenthal,105,1435701600,2016
32207,Marcel Heller,105,1372629600,2016
39372,Mario Vrancic,105,1435701600,2016
40456,Sandro Sirigu,105,1372629600,2016
49737,Yannick Stark,105,1422745200,2016
54846,Fabian Holland,105,1436047200,2016
55512,Wilson Kamavuaka,105,1485817200,2016
57895,Denys Oliynyk,105,1470693600,2016
58000,Artem Fedetskyi,105,1469570400,2016
61989,Michael Esser,105,1467324000,2016
77108,Jérôme Gondorf,105,1372629600,2016
77920,Immanuel Höhn,105,1467324000,2016
80672,Roman Bezjak,105,1472421600,2016
84993,Daniel Heuer Fernandes,105,1467324000,2016
103064,Terrence Boyd,105,1485212400,2016
181763,Igor Berezovskyi,105,1471557600,2016
186557,Patrick Banggaard,105,1485817200,2016
317753,Silas Zehnder,105,False,2016
381128,Can Luka Aydogan,105,1469052000,2016
381132,Daniel Thur,105,1469052000,2016
381134,Johannes Wolff,105,1469052000,2016
381137,Liam Fisch,105,1469052000,2016
33078,Florian Jungwirth,105,1409522400,2016
35383,Júnior Díaz,105,1438120800,2016
35852,Victor Obinna,105,1470348000,2016
35872,Änis Ben-Hatira,105,1471816800,2016
39102,Sidney Sam,105,1484348400,2016
52530,Sven Schipplock,105,1471298400,2016
160668,Antonio Colak,105,1469397600,2016
171376,Alexander Milosevic,105,1471384800,2016
195782,Felix Platte,105,1454281200,2016
201135,Leon Guwara,105,1472594400,2016
220656,László Kleinheisler,105,1471039200,2016
